#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 431000      1.80e+00      3.66e-03      7.31e-02    6.1e-04
 432000      1.31e+00      6.05e-03      5.30e-02    6.1e-04
 433000      1.61e+00      7.62e-04      6.52e-02    6.1e-04
 434000      1.45e+00      1.74e-02      5.83e-02    6.1e-04
 435000      1.53e+00      1.47e-02      6.20e-02    6.1e-04
 436000      2.15e+00      4.18e-03      8.72e-02    6.1e-04
 437000      1.48e+00      4.97e-03      6.01e-02    6.1e-04
 438000      1.53e+00      1.93e-02      6.17e-02    6.1e-04
 439000      1.64e+00      8.35e-03      6.64e-02    6.1e-04
 440000      1.38e+00      5.58e-03      5.63e-02    6.0e-04
 441000      1.53e+00      5.11e-03      6.24e-02    6.0e-04
 442000      1.64e+00      1.90e-03      6.68e-02    6.0e-04
 443000      1.37e+00      7.02e-03      5.58e-02    6.0e-04
 444000      2.48e+00      5.04e-03      1.01e-01    6.0e-04
 445000      1.66e+00      6.05e-03      6.76e-02    6.0e-04
 446000      1.94e+00      7.15e-03      7.93e-02    6.0e-04
 447000      1.44e+00      1.11e-02      5.88e-02    6.0e-04
 448000      1.81e+00      2.96e-03      7.38e-02    6.0e-04
 449000      1.37e+00      2.23e-03      5.62e-02    6.0e-04
 450000      1.69e+00      1.12e-02      6.92e-02    6.0e-04
 451000      1.84e+00      6.38e-04      7.53e-02    6.0e-04
 452000      1.58e+00      3.69e-03      6.49e-02    6.0e-04
 453000      1.66e+00      5.65e-03      6.79e-02    6.0e-04
 454000      1.65e+00      7.34e-04      6.76e-02    6.0e-04
 455000      1.57e+00      4.34e-04      6.46e-02    5.9e-04
 456000      2.09e+00      1.07e-02      8.59e-02    5.9e-04
 457000      1.56e+00      2.44e-03      6.42e-02    5.9e-04
 458000      1.43e+00      1.01e-03      5.87e-02    5.9e-04
 459000      1.55e+00      4.46e-03      6.36e-02    5.9e-04
 460000      1.93e+00      5.77e-03      7.93e-02    5.9e-04
 461000      1.74e+00      2.12e-03      7.15e-02    5.9e-04
 462000      1.45e+00      1.70e-04      5.97e-02    5.9e-04
 463000      1.79e+00      2.14e-03      7.37e-02    5.9e-04
 464000      1.49e+00      4.93e-03      6.12e-02    5.9e-04
 465000      1.52e+00      8.30e-03      6.26e-02    5.9e-04
 466000      1.28e+00      6.17e-03      5.29e-02    5.9e-04
 467000      1.53e+00      1.41e-02      6.29e-02    5.9e-04
 468000      1.86e+00      1.37e-02      7.69e-02    5.9e-04
 469000      1.30e+00      7.04e-03      5.35e-02    5.9e-04
 470000      1.67e+00      3.90e-03      6.91e-02    5.8e-04
 471000      1.56e+00      1.26e-02      6.46e-02    5.8e-04
 472000      1.59e+00      7.25e-03      6.57e-02    5.8e-04
 473000      1.72e+00      1.27e-02      7.10e-02    5.8e-04
 474000      1.51e+00      1.32e-02      6.25e-02    5.8e-04
 475000      1.40e+00      3.14e-03      5.82e-02    5.8e-04
 476000      1.41e+00      8.83e-03      5.85e-02    5.8e-04
 477000      1.58e+00      4.90e-03      6.55e-02    5.8e-04
 478000      1.60e+00      3.64e-03      6.66e-02    5.8e-04
 479000      2.10e+00      4.71e-03      8.74e-02    5.8e-04
 480000      1.43e+00      2.52e-03      5.96e-02    5.8e-04
 481000      1.29e+00      8.11e-03      5.38e-02    5.8e-04
 482000      1.72e+00      5.91e-03      7.18e-02    5.8e-04
 483000      1.51e+00      5.90e-03      6.27e-02    5.8e-04
 484000      1.39e+00      1.74e-02      5.76e-02    5.8e-04
 485000      1.58e+00      6.90e-03      6.59e-02    5.7e-04
 486000      1.57e+00      4.42e-03      6.54e-02    5.7e-04
 487000      1.41e+00      3.79e-03      5.88e-02    5.7e-04
 488000      1.33e+00      6.37e-03      5.53e-02    5.7e-04
 489000      1.93e+00      8.94e-03      8.06e-02    5.7e-04
 490000      1.69e+00      4.86e-03      7.08e-02    5.7e-04
 491000      1.68e+00      3.76e-03      7.05e-02    5.7e-04
 492000      1.42e+00      5.69e-03      5.96e-02    5.7e-04
 493000      1.77e+00      4.63e-03      7.42e-02    5.7e-04
 494000      1.46e+00      4.30e-03      6.11e-02    5.7e-04
 495000      1.46e+00      4.42e-03      6.14e-02    5.7e-04
 496000      1.30e+00      1.08e-03      5.44e-02    5.7e-04
 497000      1.36e+00      6.31e-04      5.70e-02    5.7e-04
 498000      1.33e+00      1.15e-03      5.61e-02    5.7e-04
 499000      1.60e+00      3.42e-03      6.71e-02    5.7e-04
 500000      1.41e+00      3.89e-03      5.93e-02    5.6e-04
 501000      1.35e+00      1.12e-02      5.68e-02    5.6e-04
 502000      1.79e+00      8.37e-03      7.54e-02    5.6e-04
 503000      1.51e+00      1.42e-02      6.34e-02    5.6e-04
 504000      1.26e+00      2.67e-03      5.31e-02    5.6e-04
 505000      1.45e+00      7.73e-03      6.11e-02    5.6e-04
 506000      1.86e+00      8.21e-03      7.84e-02    5.6e-04
 507000      1.66e+00      1.47e-02      6.99e-02    5.6e-04
 508000      1.84e+00      4.76e-03      7.77e-02    5.6e-04
 509000      1.38e+00      4.67e-03      5.81e-02    5.6e-04
 510000      1.44e+00      1.22e-03      6.12e-02    5.6e-04
 511000      1.70e+00      5.90e-03      7.21e-02    5.6e-04
 512000      1.42e+00      5.33e-03      6.04e-02    5.6e-04
 513000      1.63e+00      1.06e-04      6.91e-02    5.6e-04
 514000      1.47e+00      1.14e-02      6.21e-02    5.6e-04
 515000      1.41e+00      4.45e-03      6.00e-02    5.5e-04
 516000      1.46e+00      1.05e-02      6.17e-02    5.5e-04
 517000      1.67e+00      1.94e-03      7.12e-02    5.5e-04
 518000      1.66e+00      1.98e-03      7.08e-02    5.5e-04
 519000      1.54e+00      9.37e-03      6.55e-02    5.5e-04
 520000      1.40e+00      5.29e-03      5.95e-02    5.5e-04
 521000      1.60e+00      1.58e-02      6.78e-02    5.5e-04
 522000      1.47e+00      1.53e-02      6.25e-02    5.5e-04
 523000      2.58e+00      1.59e-03      1.10e-01    5.5e-04
 524000      1.43e+00      2.13e-03      6.12e-02    5.5e-04
 525000      1.70e+00      2.85e-02      7.17e-02    5.5e-04
 526000      1.36e+00      1.41e-03      5.83e-02    5.5e-04
 527000      1.26e+00      7.50e-03      5.37e-02    5.5e-04
 528000      1.41e+00      1.66e-03      6.01e-02    5.5e-04
 529000      1.51e+00      1.28e-02      6.46e-02    5.5e-04
 530000      1.44e+00      1.12e-02      6.16e-02    5.4e-04
 531000      1.30e+00      1.97e-03      5.59e-02    5.4e-04
 532000      2.43e+00      1.09e-02      1.04e-01    5.4e-04
 533000      1.54e+00      7.99e-03      6.61e-02    5.4e-04
 534000      1.27e+00      7.76e-04      5.46e-02    5.4e-04
 535000      1.26e+00      1.93e-03      5.40e-02    5.4e-04
 536000      1.31e+00      1.76e-02      5.59e-02    5.4e-04
 537000      1.56e+00      5.46e-03      6.73e-02    5.4e-04
 538000      1.31e+00      1.95e-03      5.65e-02    5.4e-04
 539000      1.44e+00      4.24e-03      6.21e-02    5.4e-04
 540000      1.24e+00      5.65e-03      5.36e-02    5.4e-04
 541000      1.52e+00      6.13e-03      6.57e-02    5.4e-04
 542000      1.44e+00      1.25e-02      6.17e-02    5.4e-04
 543000      1.30e+00      9.06e-03      5.60e-02    5.4e-04
 544000      1.36e+00      4.18e-03      5.86e-02    5.4e-04
 545000      1.40e+00      1.10e-02      6.02e-02    5.3e-04
 546000      1.37e+00      7.77e-03      5.92e-02    5.3e-04
 547000      1.68e+00      1.09e-02      7.26e-02    5.3e-04
 548000      1.38e+00      1.96e-02      5.91e-02    5.3e-04
 549000      1.72e+00      7.71e-03      7.44e-02    5.3e-04
 550000      1.45e+00      9.09e-03      6.28e-02    5.3e-04
 551000      1.28e+00      7.71e-03      5.53e-02    5.3e-04
 552000      1.36e+00      5.66e-03      5.89e-02    5.3e-04
 553000      1.20e+00      2.63e-03      5.20e-02    5.3e-04
 554000      1.38e+00      9.45e-03      5.97e-02    5.3e-04
 555000      1.29e+00      1.97e-03      5.61e-02    5.3e-04
 556000      1.30e+00      7.43e-03      5.67e-02    5.3e-04
 557000      1.46e+00      6.96e-03      6.34e-02    5.3e-04
 558000      1.64e+00      7.48e-03      7.12e-02    5.3e-04
 559000      1.63e+00      8.31e-03      7.06e-02    5.3e-04
 560000      1.38e+00      1.63e-02      5.97e-02    5.2e-04
 561000      1.22e+00      4.54e-03      5.33e-02    5.2e-04
 562000      1.75e+00      1.75e-02      7.61e-02    5.2e-04
 563000      1.58e+00      3.80e-03      6.89e-02    5.2e-04
 564000      1.49e+00      1.50e-02      6.48e-02    5.2e-04
 565000      1.43e+00      8.96e-03      6.26e-02    5.2e-04
 566000      1.43e+00      6.20e-03      6.23e-02    5.2e-04
 567000      1.35e+00      9.50e-03      5.91e-02    5.2e-04
 568000      1.16e+00      8.55e-03      5.09e-02    5.2e-04
 569000      1.44e+00      8.69e-03      6.31e-02    5.2e-04
 570000      1.42e+00      6.08e-03      6.21e-02    5.2e-04
 571000      1.62e+00      4.17e-03      7.12e-02    5.2e-04
 572000      1.47e+00      6.60e-03      6.45e-02    5.2e-04
 573000      1.79e+00      1.23e-02      7.84e-02    5.2e-04
 574000      1.47e+00      6.01e-03      6.44e-02    5.2e-04
 575000      1.37e+00      5.82e-03      6.04e-02    5.2e-04
 576000      1.54e+00      8.97e-03      6.75e-02    5.2e-04
 577000      1.21e+00      9.73e-03      5.31e-02    5.2e-04
 578000      1.60e+00      2.99e-03      7.05e-02    5.2e-04
 579000      1.24e+00      8.49e-03      5.45e-02    5.2e-04
 580000      1.71e+00      2.16e-03      7.55e-02    5.1e-04
 581000      1.63e+00      3.39e-03      7.20e-02    5.1e-04
 582000      1.55e+00      1.35e-02      6.80e-02    5.1e-04
 583000      1.71e+00      6.52e-03      7.53e-02    5.1e-04
 584000      1.45e+00      1.22e-02      6.37e-02    5.1e-04
 585000      1.41e+00      1.45e-02      6.21e-02    5.1e-04
 586000      1.29e+00      4.42e-03      5.69e-02    5.1e-04
 587000      1.39e+00      3.80e-03      6.15e-02    5.1e-04
 588000      1.63e+00      4.24e-03      7.23e-02    5.1e-04
 589000      1.32e+00      1.30e-03      5.86e-02    5.1e-04
 590000      1.41e+00      6.97e-03      6.24e-02    5.1e-04
 591000      1.30e+00      1.23e-02      5.73e-02    5.1e-04
 592000      1.45e+00      2.75e-03      6.44e-02    5.1e-04
 593000      1.10e+00      2.21e-03      4.89e-02    5.1e-04
 594000      1.58e+00      3.58e-03      7.00e-02    5.1e-04
 595000      1.47e+00      8.89e-03      6.53e-02    5.0e-04
 596000      1.34e+00      7.79e-03      5.97e-02    5.0e-04
 597000      1.17e+00      3.17e-03      5.22e-02    5.0e-04
 598000      1.37e+00      9.69e-04      6.08e-02    5.0e-04
 599000      1.49e+00      9.16e-03      6.61e-02    5.0e-04
 600000      1.33e+00      1.46e-02      5.88e-02    5.0e-04
 601000      1.38e+00      1.89e-03      6.15e-02    5.0e-04
 602000      1.35e+00      3.70e-04      6.02e-02    5.0e-04
 603000      1.28e+00      6.61e-04      5.73e-02    5.0e-04
 604000      1.77e+00      1.29e-02      7.89e-02    5.0e-04
 605000      1.30e+00      1.08e-02      5.81e-02    5.0e-04
 606000      1.25e+00      1.19e-03      5.58e-02    5.0e-04
 607000      1.46e+00      7.91e-04      6.53e-02    5.0e-04
 608000      1.21e+00      6.75e-03      5.40e-02    5.0e-04
 609000      1.39e+00      8.15e-03      6.22e-02    5.0e-04
 610000      1.59e+00      5.55e-03      7.15e-02    5.0e-04
 611000      1.36e+00      8.62e-03      6.10e-02    5.0e-04
 612000      1.26e+00      2.01e-03      5.67e-02    5.0e-04
 613000      1.22e+00      1.10e-03      5.49e-02    5.0e-04
 614000      1.24e+00      4.70e-03      5.58e-02    5.0e-04
 615000      1.37e+00      2.18e-02      6.09e-02    4.9e-04
 616000      1.16e+00      3.64e-04      5.24e-02    4.9e-04
 617000      1.10e+00      9.01e-03      4.95e-02    4.9e-04
 618000      1.22e+00      1.04e-02      5.46e-02    4.9e-04
 619000      1.21e+00      2.02e-03      5.46e-02    4.9e-04
 620000      1.39e+00      9.09e-03      6.25e-02    4.9e-04
 621000      1.36e+00      2.58e-03      6.14e-02    4.9e-04
 622000      1.58e+00      1.67e-02      7.09e-02    4.9e-04
 623000      1.42e+00      1.14e-02      6.39e-02    4.9e-04
 624000      1.22e+00      1.22e-03      5.53e-02    4.9e-04
 625000      1.45e+00      7.37e-03      6.54e-02    4.9e-04
 626000      1.39e+00      1.37e-02      6.27e-02    4.9e-04
 627000      1.28e+00      2.26e-05      5.81e-02    4.9e-04
 628000      1.47e+00      9.12e-03      6.64e-02    4.9e-04
 629000      1.49e+00      1.76e-02      6.72e-02    4.9e-04
 630000      1.95e+00      1.20e-02      8.85e-02    4.8e-04
 631000      1.50e+00      1.18e-02      6.80e-02    4.8e-04
 632000      1.31e+00      5.15e-03      5.94e-02    4.8e-04
 633000      1.40e+00      9.07e-03      6.34e-02    4.8e-04
 634000      1.32e+00      3.14e-03      5.98e-02    4.8e-04
 635000      1.12e+00      5.84e-03      5.09e-02    4.8e-04
 636000      1.41e+00      1.02e-03      6.44e-02    4.8e-04
 637000      1.29e+00      1.10e-02      5.87e-02    4.8e-04
 638000      1.28e+00      8.09e-03      5.81e-02    4.8e-04
 639000      1.26e+00      1.10e-03      5.73e-02    4.8e-04
 640000      1.15e+00      8.90e-05      5.23e-02    4.8e-04
 641000      1.20e+00      1.42e-02      5.45e-02    4.8e-04
 642000      1.30e+00      9.25e-03      5.94e-02    4.8e-04
 643000      1.30e+00      7.41e-03      5.93e-02    4.8e-04
 644000      1.21e+00      9.13e-04      5.51e-02    4.8e-04
 645000      1.24e+00      5.42e-03      5.67e-02    4.8e-04
 646000      1.30e+00      1.52e-03      5.96e-02    4.8e-04
 647000      1.80e+00      1.42e-02      8.25e-02    4.8e-04
 648000      1.40e+00      5.67e-03      6.43e-02    4.8e-04
 649000      1.29e+00      4.46e-03      5.89e-02    4.8e-04
 650000      1.67e+00      6.72e-04      7.68e-02    4.7e-04
 651000      1.46e+00      1.11e-02      6.69e-02    4.7e-04
 652000      1.21e+00      1.65e-03      5.56e-02    4.7e-04
 653000      1.44e+00      5.59e-03      6.62e-02    4.7e-04
 654000      1.27e+00      9.18e-04      5.82e-02    4.7e-04
 655000      1.27e+00      6.54e-03      5.82e-02    4.7e-04
 656000      1.37e+00      7.11e-03      6.32e-02    4.7e-04
 657000      1.24e+00      1.72e-03      5.70e-02    4.7e-04
 658000      1.20e+00      3.55e-03      5.54e-02    4.7e-04
 659000      1.53e+00      1.03e-02      7.06e-02    4.7e-04
 660000      1.49e+00      1.03e-02      6.85e-02    4.7e-04
 661000      1.23e+00      2.68e-03      5.70e-02    4.7e-04
 662000      1.28e+00      8.31e-04      5.92e-02    4.7e-04
 663000      1.33e+00      1.13e-02      6.13e-02    4.7e-04
 664000      1.43e+00      6.90e-03      6.61e-02    4.7e-04
 665000      1.33e+00      6.92e-04      6.18e-02    4.7e-04
 666000      1.48e+00      8.64e-03      6.87e-02    4.7e-04
 667000      1.31e+00      8.32e-03      6.06e-02    4.7e-04
 668000      1.28e+00      3.11e-02      5.76e-02    4.7e-04
 669000      1.31e+00      5.35e-03      6.09e-02    4.7e-04
 670000      1.25e+00      2.27e-03      5.81e-02    4.6e-04
 671000      1.64e+00      1.45e-02      7.57e-02    4.6e-04
 672000      1.22e+00      1.61e-02      5.63e-02    4.6e-04
 673000      1.12e+00      3.67e-03      5.20e-02    4.6e-04
 674000      1.14e+00      2.50e-03      5.32e-02    4.6e-04
 675000      1.23e+00      1.52e-02      5.68e-02    4.6e-04
 676000      1.36e+00      6.77e-03      6.33e-02    4.6e-04
 677000      1.16e+00      1.35e-02      5.38e-02    4.6e-04
 678000      1.32e+00      8.59e-03      6.14e-02    4.6e-04
 679000      1.19e+00      2.19e-05      5.53e-02    4.6e-04
 680000      1.27e+00      5.26e-03      5.93e-02    4.6e-04
 681000      1.49e+00      1.15e-02      6.96e-02    4.6e-04
 682000      2.63e+00      8.18e-03      1.23e-01    4.6e-04
 683000      1.31e+00      5.56e-03      6.12e-02    4.6e-04
 684000      1.18e+00      5.28e-03      5.52e-02    4.6e-04
 685000      1.13e+00      5.47e-03      5.31e-02    4.5e-04
 686000      1.34e+00      9.31e-03      6.26e-02    4.5e-04
 687000      1.53e+00      6.30e-03      7.15e-02    4.5e-04
 688000      1.22e+00      1.92e-03      5.70e-02    4.5e-04
 689000      1.40e+00      1.24e-02      6.55e-02    4.5e-04
 690000      1.20e+00      7.40e-03      5.61e-02    4.5e-04
 691000      1.36e+00      9.36e-03      6.38e-02    4.5e-04
 692000      1.19e+00      1.92e-03      5.59e-02    4.5e-04
 693000      1.39e+00      4.55e-03      6.51e-02    4.5e-04
 694000      1.44e+00      1.60e-02      6.71e-02    4.5e-04
 695000      1.38e+00      1.43e-02      6.49e-02    4.5e-04
 696000      1.11e+00      6.59e-03      5.23e-02    4.5e-04
 697000      1.15e+00      9.60e-03      5.42e-02    4.5e-04
 698000      1.32e+00      1.50e-02      6.17e-02    4.5e-04
 699000      1.24e+00      3.96e-03      5.85e-02    4.5e-04
 700000      1.28e+00      1.26e-02      6.04e-02    4.5e-04
 701000      1.22e+00      8.25e-03      5.77e-02    4.5e-04
 702000      1.37e+00      4.13e-03      6.49e-02    4.5e-04
 703000      1.27e+00      7.71e-03      5.98e-02    4.5e-04
 704000      1.49e+00      3.04e-03      7.04e-02    4.5e-04
 705000      1.41e+00      4.62e-03      6.70e-02    4.4e-04
 706000      1.28e+00      3.95e-03      6.07e-02    4.4e-04
 707000      1.36e+00      5.48e-03      6.46e-02    4.4e-04
 708000      1.96e+00      3.67e-03      9.29e-02    4.4e-04
 709000      1.15e+00      8.03e-03      5.44e-02    4.4e-04
 710000      1.17e+00      9.00e-04      5.59e-02    4.4e-04
 711000      1.25e+00      5.88e-03      5.95e-02    4.4e-04
 712000      1.20e+00      6.81e-03      5.72e-02    4.4e-04
 713000      1.68e+00      5.91e-03      7.96e-02    4.4e-04
 714000      1.29e+00      3.44e-03      6.12e-02    4.4e-04
 715000      1.28e+00      5.22e-03      6.10e-02    4.4e-04
 716000      1.28e+00      6.80e-04      6.10e-02    4.4e-04
 717000      1.20e+00      4.00e-03      5.74e-02    4.4e-04
 718000      1.04e+00      1.32e-02      4.92e-02    4.4e-04
 719000      1.24e+00      1.12e-02      5.91e-02    4.4e-04
 720000      1.16e+00      1.45e-02      5.52e-02    4.4e-04
 721000      1.06e+00      2.62e-03      5.08e-02    4.4e-04
 722000      1.12e+00      3.34e-05      5.33e-02    4.4e-04
 723000      1.07e+00      1.17e-02      5.08e-02    4.4e-04
 724000      1.47e+00      1.22e-02      7.01e-02    4.4e-04
 725000      1.20e+00      6.16e-03      5.77e-02    4.3e-04
 726000      1.15e+00      1.02e-02      5.51e-02    4.3e-04
 727000      1.60e+00      4.19e-03      7.69e-02    4.3e-04
 728000      1.16e+00      6.07e-03      5.56e-02    4.3e-04
 729000      1.19e+00      4.73e-03      5.72e-02    4.3e-04
 730000      1.11e+00      5.63e-03      5.33e-02    4.3e-04
 731000      1.18e+00      2.50e-03      5.68e-02    4.3e-04
 732000      1.10e+00      6.58e-03      5.27e-02    4.3e-04
 733000      1.28e+00      1.19e-03      6.15e-02    4.3e-04
 734000      1.15e+00      1.66e-03      5.54e-02    4.3e-04
 735000      1.19e+00      1.35e-02      5.71e-02    4.3e-04
 736000      1.55e+00      3.34e-03      7.49e-02    4.3e-04
 737000      1.09e+00      5.90e-03      5.26e-02    4.3e-04
